posted_date,occurrence_date,time,city,state,shape,duration,summary
4/18/12,4/7/12,22:11,Deltona,FL,Circle,00:16,The form of this object is circle with an aura or haze around it. The light was red anbar with lots of shine. That object was moving.
4/18/12,4/7/12,03:00,Sarasota,FL,Light,3 seconds,Bright neon green orb seen descending.
4/18/12,4/3/12,17:45,Miami,FL,Unknown,2 mins,Object with white puffy smoke.
4/18/12,2/10/12,20:30,St. Petersburg,FL,Oval,10-15 minutes,Skipper and crew of fishing boat witness a very bright light pass near their vessel; aircraft may have followed it.
3/16/12,3/13/12,19:00,Port Charlotte,FL,Circle,3 days,Stationary object flashing red and green over south west coast of Florida near vacinity of Port Charlotte.
3/13/12,3/3/12,21:50,Palm Bay,FL,Fireball,5 minutes,Many orange orbs fly overhead and out to the ocean.
3/13/12,3/3/12,01:10,Miami,FL,Light,10 minutes,Numerous (15-20) solid red-orange flare-like lights over Miami in 10 minute period.
3/13/12,2/19/12,00:15,Jacksonville,FL,Sphere,10-12 sec.,Fast moving object w/ a bauitiful orange aura that seemed to pulsate travaling at high rate of speed.
3/13/12,1/28/12,22:35,Starke,FL,Light,1 second,While camping an orange light was seen through tree line which was sitting still and then accelerate towards the ground.
2/10/12,2/7/12,16:00,Plantation,FL,Chevron,5 in.approx.,Chevron shaped outline in clouds.
2/3/12,2/1/12,15:00,Silver Springs,FL,Unknown,Still active,Friendly lights in the sky.
2/3/12,1/30/12,22:06,Winter Park/Orlando,FL,Fireball,15-20 seconds,3 large bright orange/yellow fireball lights flying through nights' sky vanish.
2/3/12,1/28/12,23:00,St. Augustine,FL,Triangle,3 seconds,2 triangle shaped crafts with 5 lights seen with night vision goggles zooming north over the coast of Florida.
2/3/12,12/31/11,23:45,Sarasota,FL,Oval,ten minutes,Orange-Red spherical oblong shaped craft flying in formation above DUI checkpoint shortly before New Year's eve.
2/3/12,7/25/11,00:30,Osprey,FL,Other,1 hour,Triangle Bell Saucer and other unknowns appear to dogfight above my neighborhood.
2/3/12,7/7/11,22:00,Osprey,FL,Cylinder,1 hour,A train of cylinder ships emitting a holographic face into the atmosphere.
1/24/12,1/24/12,23:45,St. Augustine,FL,Light,3-4 Seconds,Glowing white lite shoots across sky and makes sudden U turns and spirals.
1/24/12,1/21/12,21:48,Jacksonville,FL,Fireball,4-5 minutes,Numerous (I5-20) solid red-orange flare-like lights over Jacksonville in about a 2 minute period.
1/24/12,1/16/12,07:30,Graceville/Chipley (between),FL,Triangle,3 -5 min.,triangle shaped object that flew and hovered like an Ospery with red and bright clear lights illumating off of it.
1/24/12,1/15/12,20:30,Brooksville,FL,Fireball,30 mins,Bright light in sky sitting still for at least 30 mins.
1/12/12,1/9/12,18:00,Pensacola,FL,Disk,6 minutes,Three red disk shaped lights seen in Pensacola.
1/12/12,1/8/12,19:00,Cocoa,FL,Circle,5 min.,Two glowing orange orbs moving east to west.
1/12/12,1/7/12,20:30,Parrish,FL,Light,10 min.,Redish Orange light floating over Parrish FL. Changes from Orange to Grey and floats in one spot.
1/12/12,1/4/12,19:50,DeLand,FL,Other,5-15 minutes,Star? Airplane head lights? Helicopter? Nope a rotating dodecahedron shaped object vibrating intense color in the sky over DeLand FL.
1/12/12,1/1/12,01:05,Wellington,FL,Fireball,20,Red pulsating orb appears i drive under it and it goes out.
1/12/12,1/1/12,01:00,Ponte Vedra Beach,FL,Light,5 minutes,Orange lights traveling in sequence/formation as never seen before.
1/12/12,1/1/12,00:05,Bonita Springs,FL,Fireball,3 minutes,Orange ball of light moving horizontally through the sky towards the Gulf of Mexico.
1/12/12,1/1/12,00:00,Port Richey/Hudson,FL,Fireball,1 Hour,Orange Balls of Light/Shooting star that was Teal in color with a white and gold trail.No Fireworks at this time.
1/12/12,12/31/11,23:15,Port Richey,FL,Fireball,ten minutes,Bright Orange Sphere wobbling while Bright White Led Looking Light remains constant nearby.
1/12/12,12/24/11,05:00,Bradenton,FL,Changing,30 min,Saw it Again to the West this time.Large Colorful Pulsating Light.
1/12/12,12/24/11,00:00,Hobe Sound,FL,Light,1 hour,A very bright light about three to four times the size of a star in the sky that appeared closer like not in space move in circle.
1/12/12,12/23/11,08:10,Port St. Lucie,FL,Light,3 minutes,Four independent pulsating lights that formed a triangle shape then flew off.
1/12/12,12/21/11,22:55,Satellite Beach,FL,Formation,about 5 seconds,3 barely visible Dark brown lights in triangle formation heading NE across Sat Bch Florida.
1/12/12,12/21/11,05:30,Tampa,FL,Formation,1 hour,Two white lights that looked like stars followed by a third that moved away at a rapid speed.
1/12/12,12/19/11,13:15,Wauchula,FL,Rectangle,3 minutes,Large ufo shaped like a rectangle was observed while riding a motorcycle in the broad daylight.
1/12/12,12/19/11,04:45,Freeport,FL,Fireball,5 seconds,Green fireball sighting near Eglin Air Force Base.
1/12/12,12/17/11,19:00,Merritt Island,FL,Fireball,15 seconds,Bright green fireball with yellow glowing trail moving low in the sky diagonally. Coming from south to north possibly toward N.A.S.A.
1/12/12,12/17/11,18:40,Spring Hill,FL,Flash,.05 second,We saw a flash of light while observing a planet it lasted 1/2 a second. N N east.
1/12/12,12/17/11,17:55,Jacksonville,FL,Fireball,3 seconds,Bright green small object traveling North to South.
12/12/11,11/30/11,13:45,Miami (Kendall),FL,Unknown,10 sec,UFO over Kendall Florida.
12/12/11,11/25/11,20:30,St. Petersburg Beach,FL,Light,1 - 2 minutes,Bright Orange Light overhead in a straight orbital type flight.
12/12/11,11/23/11,23:00,Hialeah,FL,Diamond,1 minute,Huge flash diamond in the sky.
12/12/11,11/16/11,20:13,Miami,FL,Unknown,20 seconds,Triangular formation that disburses.
12/12/11,11/4/11,19:00,Rotonda West,FL,Formation,2 minutes,Unusual groups of erratic and sometimes retrograde lights.
12/12/11,11/3/11,00:43,Seffner,FL,Light,30,Multiple UFO's observed with two UFO's caught on digital video and some dark stills that show red and blue objects in the sky.
12/12/11,10/26/11,20:00,Tampa,FL,Triangle,2 minutes,Bright hovering white light and triangle craft seen over Tampa Bay.
12/12/11,5/1/11,03:00,Destin (near),FL,Cigar,10min.,What i saw was not of any thing made by human hands as we know them.
10/25/11,10/13/11,23:38,Homestead,FL,Sphere,30 minutes,Bright white sphere coming out of unusual single storm cloud.
10/19/11,10/19/11,06:47,Orlando,FL,Changing,20 mins,Low flying lights Around Disney.
10/10/11,10/6/11,22:00,Davie,FL,Light,1-2 seconds,Two circular lights that dissapeared in the night sky.
10/10/11,10/5/11,19:00,Miami,FL,Sphere,20 seconds,Sphere shaped object which drifted slowly and seemed to disappear and reappear numerous times.
10/10/11,9/30/11,23:30,Hammock Beach,FL,Formation,4 seconds,silent invisible craft with visible lights in the shape of a flock of birds.
10/10/11,9/30/11,03:00,Miami Beach,FL,Chevron,20 minutes,Boomerang shaped silent fast moving object in miami beach.
10/10/11,9/18/11,23:45,Naples,FL,Triangle,30 TO 40 SECONDS,TRIANGLE LIKE WITH AN ORB..
10/10/11,9/18/11,03:45,Thonotosassa,FL,Triangle,5 minutes,Bright lights over I4 just before exit 14.
10/10/11,9/13/11,01:00,Silver Springs,FL,Diamond,12 minutes,Very unusual.
10/10/11,8/22/11,22:10,Pensacola,FL,Light,2 minutes,Three bright lights in the sky forming straight line then triangle.
10/10/11,10/28/88,03:00,Miami,FL,Unknown,1 minute,we decided to report this after watching some ufo tv program with a person having the same experience.
8/21/11,8/11/11,22:40,Wesley Chapel,FL,Fireball,5 seconds,Big green ball of fire falling from the sky.
8/21/11,8/7/11,00:00,Ocala,FL,Circle,2 minutes,A red glowing ball skipping accross the sky.
8/21/11,7/16/11,11:00,Orlando (outside of; on 14),FL,Circle,115 seconds,Bright white light hovering in sky. Hooked around and jetted away.
8/21/11,7/8/11,22:12,Winter Garden/ocoee,FL,Light,3 minutes,strange line of lights in the sky disappears when i start taping.
8/7/11,8/6/11,23:35,Naples,FL,Circle,5 - 6 seconds,Bright white circle with light blue arura in the night sky.
8/7/11,8/6/11,23:00,Masaryktown,FL,Fireball,30 seconds,Rocket shaped object in green fireball slowly moving downward at a 90 degree angle.
8/7/11,8/6/11,05:00,Lehigh Acres,FL,Light,4 - 8 minutes,3 UFO's sighted that look like stars in the sky. Impossible flight maneuvers...cloaking capabilities.
8/7/11,8/5/11,01:13,Hialeah,FL,Fireball,3 seconds,Fireball UFO zooms away at warp speed making no sound.
7/17/11,7/11/11,00:00,Orlando,FL,Light,4 seconds,A yellow beam of light came up from the ground flashing about 4 times and then vanishes.
7/17/11,7/7/11,00:00,Tarpon Springs,FL,Circle,2 Minutes,Ball of fire observed in sky.
6/20/11,6/19/11,20:45,Boca Raton,FL,Diamond,90 seconds,A diamond shaped object emitting a flame headed West towards the horizon in Boca Raton FL.
6/20/11,6/16/11,21:00,Milton,FL,Formation,5 minutes,I saw a row of orange lights off in the distance.
5/29/11,5/22/11,14:00,Niceville,FL,Diamond,2-3 minutes,Diamond shaped object over Niceville Marina in Florida....
5/29/11,5/14/11,13:00,Weston,FL,Circle,10 seconds,Circular object was seen flying by some clouds when two additional circular objects appeared out of the first and then all disappeared.
5/12/11,5/8/11,12:00,St. Petersburg,FL,Other,90 seconds+,A seeming military aircraft in the air that does not move and is NOT a helicopter.
5/2/11,4/1/11,23:00,Alligator Alley/Miami,FL,Rectangle,20 seconds,Alligator Alley / large Rectangular Craft with big circular lights on its underside flying low and fast at night.
4/3/11,4/2/11,20:30,Nokomis,FL,Other,2 min,Bright looked like a fireball then disappeard into the sky Contact me for the picture.
4/3/11,3/28/11,00:05,Pembroke Pines,FL,Disk,1 minute,Red light disappeared behind a cloud then a dark gray round disc descended from cloud hovered above me and flew W.
4/3/11,3/26/11,11:20,Dunnellon,FL,Unknown,less than 5 sec.,object breaking off business jet.
3/10/11,3/6/11,19:00,Jacksonville,FL,Other,minutes,Comet-like UFO. Major air surveilance at time of sighting. Two seperate crafts sighted.
2/23/11,2/22/11,22:00,Dunnellon,FL,Light,2 min,Regular night sky observer with no previous sightings until now.
2/23/11,2/19/11,21:21,Shalimar,FL,Diamond,1 minute,A upside down diamond shaped that was glow fire orange and then turned into a red ball and disappeared was spotted infront of my house.
2/8/11,1/31/11,21:45,Jacksonville,FL,Fireball,7 seconds,A meteor like object falling from the sky with a smoke trail that stops instantly and appears to be a green light hovering then gone.
2/8/11,1/8/11,07:08,Port Orange,FL,Oval,10 seconds,UFO clearly appears on digital image in sky over a Port Orange home.
1/31/11,1/27/11,02:38,Pensacola,FL,Triangle,approx 8 minutes,Black Triangle/Pyramid shape craft. had three lights each corner with a dull red light glowing in center. Slight humming noise.
1/5/11,1/2/11,18:40,Homestead,FL,Unknown,1 1/2 min.,Large fire shape in Homestead Florida sky. Haze around object seen in photo.
1/5/11,12/11/10,20:38,Jensen Beach,FL,Light,2 minutes,V-shaped formation of red lights hovering in the night sky.
1/5/11,12/11/10,05:15,Ft. Pierce,FL,Fireball,3 seconds,Red ball travels straight down and turns to green glow.
1/5/11,12/10/10,15:00,Clearwater,FL,Fireball,15 mins,Multi colored orbs with contrail...changed form and color often.
1/5/11,1/31/10,19:40,Delray Beach,FL,Egg,15 minutes,The most memorable part of the experience was the lack of sound and the fluidity of its motion.
11/21/10,11/14/10,19:00,Safety Harbor,FL,Light,1 hour,I went to the pier by my house and witnessed dozes of UFOs in the sky.
11/21/10,11/8/10,17:45,Alachua,FL,Cross,10 minutes,X Shaped UFO With Clean Red Flame Along Underside; Underside lit up then it was gone.
11/21/10,10/30/10,21:58,Tampa,FL,Triangle,1 minute,triangular airplane that sorta looked like it but different hovering over building.
11/21/10,10/6/10,21:07,Spring Hill,FL,Formation,2 to 3 seconds,3 or 4 faint light formation traveling south to south east in perfect formation across sky.
11/21/10,10/1/10,06:25,Aripeka,FL,Light,8 sec,White light (star) traveling very fast in sky.
11/21/10,9/29/10,20:40,Cape Coral,FL,Triangle,1 to 1.5 min,large triangle shaped almost transparent craft traveling low and slow with no lights or sound.
11/21/10,9/26/10,22:00,Mascotte,FL,Unknown,20 sec,Fast moving Bright Light.
11/21/10,9/7/10,22:30,Largo,FL,Light,5 minutes,After long drawn out thunderous echo went outside to investigate.Saw 5 then 6 lights in SW sky .
11/21/10,9/4/10,20:55,Deerfield Beach,FL,Unknown,30 minutes,8 bright white lights ...unidentified shape...
11/21/10,8/30/10,11:00,Plant City,FL,Circle,30-45seconds,Disc shaped object with pulsing outer band and transparent center.
11/21/10,8/16/10,21:00,Hialeah,FL,Light,1 minute,Light flying in the sky like an insect.
11/21/10,6/15/04,09:45,Palm Beach,FL,Other,10 min,I Saw A Bell Shaped object in Palm Beach Florida June 2004. My Pic is for scale only not actual but accurate.
11/21/10,10/14/94,19:30,Citra,FL,Sphere,2 min,We saw a perfect Spherical ball of light in the sky that wasn't the moon.
11/21/10,6/1/45,13:30,Jasper,FL,Fireball,5minute,I belived it would be to our best Intrest to check this out .
8/24/10,8/5/10,22:00,Key Largo,FL,Other,2-3 mins,moving from south to north-east across the sky in less than 3 minutes;higher and faster than a plane.
8/24/10,7/4/10,10:00,St. Augustine,FL,Circle,~ 3 mins,Flying balloon of fire traveling east to west and suddenly turned due south and disappeared.
7/29/10,7/28/10,23:45,Walatka,FL,Light,6 minutes,Orange glowing balls over rural Florida Lake.
7/19/10,7/18/10,21:00,Merritt Island,FL,Fireball,6 minutes,Five red fireballs.
7/19/10,7/10/10,21:08,Palm Springs,FL,Unknown,8 seconds,Orange glowing round globe or ball hovering about 25 degrees above horizon then rapidly accelerating and disappearing to Northwest.
7/19/10,6/22/10,23:00,Siesta Key,FL,Circle,15 minutes,Big orange and yellow circle floating over the Gulf of Mexico seen from Siesta Key Beach.
7/6/10,7/4/10,20:35,New Smyrna Beach,FL,Oval,4 mins,Orange orb over Atlantic Ocean in New Symnra Beach during unorganized firework show.
7/6/10,6/25/10,04:51,Holiday,FL,Other,3 minutes,An exploding star up in the sky over West central Florida.
7/6/10,3/20/10,20:00,Venus,FL,Circle,2 minutes,((hoax??)) In the past we have seen many strange lights. We always thought they were just flares from the air force base uptown.
6/23/10,6/13/10,21:24,Jacksonville,FL,Diamond,still going on,It is diamond in shape with 12 or more bright lights on the bottom of the object.
6/3/10,5/31/10,13:20,Tampa,FL,Cylinder,5min,just a black cylinder that hovers with no sound. and a helicopter near by.
6/3/10,5/19/10,22:10,Sarasota,FL,Changing,6 minutes,Red and Blue lights jerking across the sky and multiple helicopters circling the event during and after.
5/12/10,5/6/10,20:00,Jacksonville,FL,Triangle,2 1/2 hrs.,SILENT TRIANGLE SPARKLING LIGHTS INVISBLE CENTER.
5/12/10,6/1/85,23:00,Casselberry,FL,Other,3-5 minutes,Huge low hovering craft with different rectange shapes on it.
4/13/10,3/20/10,09:10,Key Largo,FL,Fireball,3 mins,7 orange orbs in key largo FL night sky moving slowly then breaking out of our atmosphere at incredible speeds.
4/13/10,3/12/10,21:20,Crestview,FL,Circle,10 minutes,We seen two orange lights in sky which other people who were in a different part of town seen 6 orange lights.
4/13/10,2/28/10,18:40,Homestead/Redlands/Everglades,FL,Other,10 minutes,Two large fireballs fall from the sky and split into 10 travelling orbs.
4/13/10,2/14/10,22:15,Brandon,FL,Fireball,4-5 seconds,Green Fireball streaking acros the sky from ESE to WNW.
4/13/10,8/20/64,22:45,St. Petersburg,FL,Unknown,45 minutes,I saw very strange lites in the sky one night that seemed to hypnotise me for a half an hour.
2/14/10,2/13/10,19:15,Melbourne,FL,Sphere,1 MINUTE,Three orange lights on top and four yellow lights on the bottom. Shaped like an oval or sphere.
2/14/10,1/24/10,19:40,Tampa,FL,Circle,5-6 minutes,Multi-colored illuminated circular object hovers near and crosses over busy interstate highway.
2/14/10,1/11/10,01:40,Fort Myers,FL,Fireball,15 seconds,Bright fireball seen over Naples area of SW Florida.
2/14/10,1/11/10,01:30,Lakeland,FL,Other,1 minute,Neon blue light in the sky disappears and then phone call is interrupted by unknown sound .
2/14/10,1/1/10,18:30,Jasper,FL,Sphere,1 MIN,Bright light sets in the eastren sky.
2/14/10,12/31/09,23:15,Lake Worth,FL,Circle,2 min.,orange sphere. no sound at all.
2/14/10,12/13/09,00:49,Land O'Lakes,FL,Light,< 1 sec,Birght green dot appears for less than 1 second.
2/14/10,12/7/09,01:30,Key West,FL,Other,15 seconds,4 horizontal lights ( white-red-white-red) traveled from horizon to horizon in 15 seconds.
2/14/10,12/1/09,07:00,Miami,FL,Oval,1 minute,these crafts were not planes.
